timestamp,value,type
1592157600,64.1,airhumidity
1592161200,67.175,airhumidity
1592164800,69.375,airhumidity
1592168400,73.5,airhumidity
1592172000,78.175,airhumidity
1592175600,86.1,airhumidity
1592179200,93.85,airhumidity
1592182800,91,airhumidity
1592186400,87.8,airhumidity
1592190000,92.45,airhumidity
1592193600,93.25,airhumidity
1592197200,92.3,airhumidity
1592200800,90.375,airhumidity
1592204400,88.8,airhumidity
1592208000,87.6,airhumidity
1592211600,84.65,airhumidity
1592215200,84.975,airhumidity
1592218800,80.525,airhumidity
1592222400,79.65,airhumidity
1592226000,77.4,airhumidity
1592229600,77.125,airhumidity
1592233200,75.625,airhumidity
1592236800,77.775,airhumidity
1592240400,79.8,airhumidity
1592244000,80.525,airhumidity
1592247600,82.325,airhumidity
1592251200,85.3,airhumidity
1592254800,87.175,airhumidity
1592258400,89.35,airhumidity
1592262000,92.1333333333333,airhumidity
1592265600,95.95,airhumidity
1592269200,95.9,airhumidity
1592272800,96.6,airhumidity
1592276400,95.925,airhumidity
1592280000,96.225,airhumidity
1592283600,95.4,airhumidity
1592287200,94.45,airhumidity
1592290800,91.7,airhumidity
1592294400,87.55,airhumidity
1592298000,84.475,airhumidity
1592301600,82.45,airhumidity
1592305200,75.675,airhumidity
1592308800,72.675,airhumidity
1592312400,69.925,airhumidity
1592316000,67.325,airhumidity
1592319600,59.85,airhumidity
1592323200,62.4,airhumidity
1592326800,63.225,airhumidity
1592330400,65.1,airhumidity
1592334000,63.95,airhumidity
1592337600,69.9,airhumidity
1592341200,74.975,airhumidity
1592344800,79.425,airhumidity
1592348400,86.1333333333333,airhumidity
1592352000,94.95,airhumidity
1592355600,96.15,airhumidity
1592359200,91.15,airhumidity
1592362800,91.3,airhumidity
1592366400,93.8,airhumidity
1592370000,93.6,airhumidity
1592373600,88.025,airhumidity
1592377200,81.475,airhumidity
1592380800,80.9,airhumidity
1592384400,78.55,airhumidity
1592388000,74.825,airhumidity
1592391600,73.95,airhumidity
1592395200,67.525,airhumidity
1592398800,69.75,airhumidity
1592402400,70.325,airhumidity
1592406000,66.375,airhumidity
1592409600,61.55,airhumidity
1592413200,66.1,airhumidity
1592416800,67.725,airhumidity
1592420400,59.875,airhumidity
1592424000,60.825,airhumidity
1592427600,63.225,airhumidity
1592431200,66.275,airhumidity
1592434800,70.6,airhumidity
1592438400,74.2,airhumidity
1592442000,72.35,airhumidity
1592445600,72.35,airhumidity
1592449200,73.6,airhumidity
1592452800,71.7,airhumidity
1592456400,75.575,airhumidity
1592460000,73.25,airhumidity
1592463600,67.575,airhumidity
1592467200,64.6,airhumidity
1592470800,68.775,airhumidity
1592474400,64.675,airhumidity
1592478000,59.1,airhumidity
1592481600,55.375,airhumidity
1592485200,54.725,airhumidity
1592488800,49.325,airhumidity
1592492400,48.95,airhumidity
1592496000,48.875,airhumidity
1592499600,48.2,airhumidity
1592503200,45.725,airhumidity
1592506800,47.075,airhumidity
1592510400,50.525,airhumidity
1592514000,53.05,airhumidity
1592517600,60.575,airhumidity
1592521200,67.2666666666667,airhumidity
1592524800,82.2,airhumidity
1592528400,69.75,airhumidity
1592532000,68.2,airhumidity
1592535600,79.55,airhumidity
1592539200,85.45,airhumidity
1592542800,78.375,airhumidity
1592546400,68.025,airhumidity
1592550000,73.3,airhumidity
1592553600,74.25,airhumidity
1592557200,70.325,airhumidity
1592560800,59.525,airhumidity
1592564400,57.5,airhumidity
1592568000,54.95,airhumidity
1592571600,50.35,airhumidity
1592575200,46.7666666666667,airhumidity
1592578800,45.2333333333333,airhumidity
1592582400,44.7,airhumidity
1592586000,43.3,airhumidity
1592589600,40.4,airhumidity
1592593200,42,airhumidity
1592596800,43.625,airhumidity
1592600400,46.675,airhumidity
1592604000,50.95,airhumidity
1592607600,58.75,airhumidity
1592611200,62.825,airhumidity
1592614800,68.725,airhumidity
1592618400,76.475,airhumidity
1592622000,82.3,airhumidity
1592625600,84.4,airhumidity
1592629200,86.325,airhumidity
1592632800,85.2,airhumidity
1592636400,80.975,airhumidity
1592640000,80.3,airhumidity
1592643600,76.475,airhumidity
1592647200,71.075,airhumidity
1592650800,64.85,airhumidity
1592654400,62.55,airhumidity
1592658000,55.625,airhumidity
1592661600,50.975,airhumidity
1592665200,47.975,airhumidity
1592668800,46.025,airhumidity
1592672400,41.325,airhumidity
1592676000,41.85,airhumidity
1592679600,46.325,airhumidity
1592683200,55.325,airhumidity
1592686800,60.9,airhumidity
1592690400,64.575,airhumidity
1592694000,67.125,airhumidity
1592697600,78.25,airhumidity
1592701200,85.925,airhumidity
1592704800,87.45,airhumidity
1592708400,85.275,airhumidity
1592712000,87.55,airhumidity
1592715600,88.45,airhumidity
1592719200,85.325,airhumidity
1592722800,79.75,airhumidity
1592726400,72.225,airhumidity
1592730000,70.85,airhumidity
1592733600,67.425,airhumidity
1592737200,61.7,airhumidity
1592740800,53.575,airhumidity
1592744400,50.725,airhumidity
1592748000,48.675,airhumidity
1592751600,48.875,airhumidity
1592755200,49.7,airhumidity
1592758800,47.375,airhumidity
1592762400,43.8,airhumidity
1592766000,47.475,airhumidity
1592769600,56.55,airhumidity
1592773200,62.575,airhumidity
1592776800,59.3,airhumidity
1592780400,65.475,airhumidity
1592784000,76,airhumidity
1592787600,82.7,airhumidity
1592791200,80.2,airhumidity
1592794800,84.5,airhumidity
1592798400,86.05,airhumidity
1592802000,85.475,airhumidity
1592805600,78.675,airhumidity
1592809200,78.275,airhumidity
1592812800,73.8,airhumidity
1592816400,67.4,airhumidity
1592820000,58.625,airhumidity
1592823600,54.5,airhumidity
1592827200,49.85,airhumidity
1592830800,43.5,airhumidity
1592834400,40.825,airhumidity
1592838000,38.5,airhumidity
1592841600,37.175,airhumidity
1592845200,36.275,airhumidity
1592848800,38.175,airhumidity
1592852400,43.025,airhumidity
1592856000,52.75,airhumidity
1592859600,56.075,airhumidity
1592863200,58.725,airhumidity
1592866800,63.4,airhumidity
1592870400,74,airhumidity
1592874000,76.625,airhumidity
1592877600,77.275,airhumidity
1592881200,76.45,airhumidity
1592884800,78,airhumidity
1592888400,74.675,airhumidity
1592892000,74.75,airhumidity
1592895600,74.225,airhumidity
1592899200,72.475,airhumidity
1592902800,60.25,airhumidity
1592906400,56.85,airhumidity
1592910000,53.6,airhumidity
1592913600,50.7,airhumidity
1592917200,39.525,airhumidity
1592920800,35.9,airhumidity
1592924400,35.975,airhumidity
1592928000,35.875,airhumidity
1592931600,33.925,airhumidity
1592935200,34.525,airhumidity
1592938800,42.525,airhumidity
1592942400,52.35,airhumidity
1592946000,58.325,airhumidity
1592949600,57.575,airhumidity
1592953200,65,airhumidity
1592956800,78.425,airhumidity
1592960400,85.6,airhumidity
1592964000,85.05,airhumidity
1592967600,87.725,airhumidity
1592971200,90.95,airhumidity
1592974800,92.9,airhumidity
1592978400,88.575,airhumidity
1592982000,81.95,airhumidity
1592985600,77.15,airhumidity
1592989200,75.275,airhumidity
1592992800,51.35,airhumidity
1592996400,51.65,airhumidity
1593000000,52.4333333333333,airhumidity
1593003600,50.975,airhumidity
1593007200,48.875,airhumidity
1593010800,48.7,airhumidity
1593014400,49.8,airhumidity
1593018000,49.625,airhumidity
1593021600,49.975,airhumidity
1593025200,51.125,airhumidity
1593028800,59.325,airhumidity
1593032400,68.625,airhumidity
1593036000,72.2,airhumidity
1593039600,73.975,airhumidity
1593043200,80.85,airhumidity
1593046800,88.275,airhumidity
1593050400,91.375,airhumidity
1593054000,92.275,airhumidity
1593057600,93.3,airhumidity
1593061200,92.875,airhumidity
1593064800,90.125,airhumidity
1593068400,85.9,airhumidity
1593072000,82.05,airhumidity
1593075600,77.7,airhumidity
1593079200,72.075,airhumidity
1593082800,63.525,airhumidity
1593086400,58.25,airhumidity
1593090000,56.9,airhumidity
1593093600,55.725,airhumidity
1593097200,51.925,airhumidity
1593100800,50.325,airhumidity
1593104400,57.65,airhumidity
1593108000,59.575,airhumidity
1593111600,62.375,airhumidity
1593115200,66.85,airhumidity
1593118800,75.875,airhumidity
1593122400,78.425,airhumidity
1593126000,81.85,airhumidity
1593129600,87.025,airhumidity
1593133200,92.55,airhumidity
1593136800,94.7,airhumidity
1593140400,95.25,airhumidity
1593144000,95.1,airhumidity
1593147600,95.45,airhumidity
1593151200,93.35,airhumidity
1593154800,90.475,airhumidity
1593158400,86.375,airhumidity
1593162000,83.775,airhumidity
1593165600,77.35,airhumidity
1593169200,70.625,airhumidity
1593172800,64.825,airhumidity
1593176400,62.35,airhumidity
1593180000,59.725,airhumidity
1593183600,56.075,airhumidity
1593187200,52.225,airhumidity
1593190800,50.45,airhumidity
1593194400,51.5,airhumidity
1593198000,54.375,airhumidity
1593201600,59.8,airhumidity
1593205200,66.225,airhumidity
1593208800,68.55,airhumidity
1593212400,77.6666666666667,airhumidity
1593216000,90.75,airhumidity
1593219600,91.9,airhumidity
1593223200,93.9,airhumidity
1593226800,93.025,airhumidity
1593230400,91.95,airhumidity
1593234000,89.25,airhumidity
1593237600,85.925,airhumidity
1593241200,80.525,airhumidity
1593244800,75,airhumidity
1593248400,68.6,airhumidity
1593252000,63.775,airhumidity
1593255600,56.575,airhumidity
1593259200,51.075,airhumidity
1593262800,46.2,airhumidity
1593266400,45.925,airhumidity
1593270000,45.5,airhumidity
1593273600,46.6,airhumidity
1593277200,44.95,airhumidity
1593280800,46.875,airhumidity
1593284400,51.775,airhumidity
1593288000,58.15,airhumidity
1593291600,64.925,airhumidity
1593295200,68.675,airhumidity
1593298800,75.275,airhumidity
1593302400,80,airhumidity
1593306000,87.775,airhumidity
1593309600,86.225,airhumidity
1593313200,87.875,airhumidity
1593316800,89.125,airhumidity
1593320400,90.825,airhumidity
1593324000,82.375,airhumidity
1593327600,75.95,airhumidity
1593331200,74.05,airhumidity
1593334800,73,airhumidity
1593338400,66.925,airhumidity
1593342000,59.9,airhumidity
1593345600,55.975,airhumidity
1593349200,53.475,airhumidity
1593352800,51.225,airhumidity
1593356400,51.625,airhumidity
1593360000,51.25,airhumidity
1593363600,50.625,airhumidity
1593367200,50.775,airhumidity
1593370800,54.825,airhumidity
1593374400,62.575,airhumidity
1593378000,67.225,airhumidity
1593381600,70.8,airhumidity
1593385200,74.15,airhumidity
1593388800,72.425,airhumidity
1593392400,84.2,airhumidity
1593396000,89.25,airhumidity
1593399600,90.95,airhumidity
1593403200,82.425,airhumidity
1593406800,89.575,airhumidity
1593410400,87.725,airhumidity
1593414000,78,airhumidity
1593417600,71.75,airhumidity
1593421200,69.5,airhumidity
1593424800,63.75,airhumidity
1593428400,56.225,airhumidity
1593432000,50.625,airhumidity
1593435600,48.4,airhumidity
1593439200,46.725,airhumidity
1593442800,49.225,airhumidity
1593446400,49.5,airhumidity
1593450000,49.95,airhumidity
1593453600,50.55,airhumidity
1593457200,52.175,airhumidity
1593460800,52.825,airhumidity
1593464400,53.2,airhumidity
1593468000,54.225,airhumidity
1593471600,56.9333333333333,airhumidity
1593475200,62.25,airhumidity
1593478800,79.35,airhumidity
1593482400,73.6,airhumidity
1593486000,67.6,airhumidity
1593489600,74.375,airhumidity
1593493200,85.075,airhumidity
1593496800,76.125,airhumidity
1593500400,74.15,airhumidity
1593504000,72.3,airhumidity
1593507600,72.8,airhumidity
1593511200,65.275,airhumidity
1593514800,61.6,airhumidity
1593518400,54.1,airhumidity
1593522000,52.55,airhumidity
1593525600,49.475,airhumidity
1593529200,48.775,airhumidity
1593532800,47.5,airhumidity
1593536400,47.55,airhumidity
1593540000,46.425,airhumidity
1593543600,48.4,airhumidity
1593547200,54.575,airhumidity
1593550800,54,airhumidity
1593554400,54.65,airhumidity
1593558000,63.6333333333333,airhumidity
1593561600,77.3,airhumidity
1593565200,86.55,airhumidity
1593568800,87.9,airhumidity
1593572400,80.075,airhumidity
1593576000,85.175,airhumidity
1593579600,90.35,airhumidity
1593583200,85.775,airhumidity
1593586800,76.25,airhumidity
1593590400,76.3,airhumidity
1593594000,75.075,airhumidity
1593597600,67.025,airhumidity
1593601200,56.525,airhumidity
1593604800,54.625,airhumidity
1593608400,50.8,airhumidity
1593612000,47.075,airhumidity
1593615600,46.35,airhumidity
1593619200,45.525,airhumidity
1593622800,41.65,airhumidity
1593626400,42.8,airhumidity
1593630000,46.65,airhumidity
1593633600,56.125,airhumidity
1593637200,59.325,airhumidity
1593640800,62.5,airhumidity
1593644400,74.8,airhumidity
1593648000,86.95,airhumidity
1593651600,89.2,airhumidity
1593655200,87.7,airhumidity
1593658800,88.225,airhumidity
1593662400,88.45,airhumidity
1593666000,89.225,airhumidity
1593669600,84.9,airhumidity
1593673200,81.65,airhumidity
1593676800,83.975,airhumidity
1593680400,81.775,airhumidity
1593684000,74.725,airhumidity
1593687600,71,airhumidity
1593691200,72.025,airhumidity
1593694800,69.025,airhumidity
1593698400,65.9,airhumidity
1593702000,67.65,airhumidity
1593705600,66.7,airhumidity
1593709200,66.975,airhumidity
1593712800,68.15,airhumidity
1593716400,72.125,airhumidity
1593720000,74.525,airhumidity
1593723600,79.575,airhumidity
1593727200,82.375,airhumidity
1593730800,87.9666666666667,airhumidity
1593734400,96.25,airhumidity
1593738000,95.85,airhumidity
1593741600,89.6,airhumidity
1593745200,89.95,airhumidity
1593748800,91.85,airhumidity
1593752400,94.225,airhumidity
1593756000,90.175,airhumidity
1593759600,82.8,airhumidity
1593763200,81.175,airhumidity
1593766800,81.675,airhumidity
1593770400,80.25,airhumidity
1593774000,73.775,airhumidity
1593777600,69.85,airhumidity
1593781200,67.75,airhumidity
1593784800,69.675,airhumidity
1593788400,71.675,airhumidity
1593792000,71.625,airhumidity
1593795600,71.975,airhumidity
1593799200,76.275,airhumidity
1593802800,84.1,airhumidity
1593806400,85.65,airhumidity
1593810000,87.075,airhumidity
1593813600,89.35,airhumidity
1593817200,94.6666666666667,airhumidity
1593820800,97.4,airhumidity
1593824400,97.55,airhumidity
1593828000,97.8,airhumidity
1593831600,97.025,airhumidity
1593835200,96.3,airhumidity
1593838800,94.975,airhumidity
1593842400,93.075,airhumidity
1593846000,89.625,airhumidity
1593849600,87.625,airhumidity
1593853200,84.675,airhumidity
1593856800,81.075,airhumidity
1593860400,74.2,airhumidity
1593864000,72.6,airhumidity
1593867600,72.425,airhumidity
1593871200,66.1,airhumidity
1593874800,66.625,airhumidity
1593878400,64.075,airhumidity
1593882000,62.825,airhumidity
1593885600,59.9,airhumidity
1593889200,66.4,airhumidity
1593892800,71.2,airhumidity
1593896400,73.475,airhumidity
1593900000,75.525,airhumidity
1593903600,82.6,airhumidity
1593907200,92.1,airhumidity
1593910800,91.9,airhumidity
1593914400,91.45,airhumidity
1593918000,91.95,airhumidity
1593921600,92.275,airhumidity
1593925200,92.075,airhumidity
1593928800,88.975,airhumidity
1593932400,83.2,airhumidity
1593936000,80.3,airhumidity
1593939600,79.575,airhumidity
1593943200,74.625,airhumidity
1593946800,67.35,airhumidity
1593950400,63.775,airhumidity
1593954000,59.875,airhumidity
1593957600,56.925,airhumidity
1593961200,55.025,airhumidity
1593964800,56.775,airhumidity
1593968400,53.125,airhumidity
1593972000,52.475,airhumidity
1593975600,54.4,airhumidity
1593979200,66.275,airhumidity
1593982800,70.375,airhumidity
1593986400,68.2,airhumidity
1593990000,73.5333333333333,airhumidity
1593993600,83.6,airhumidity
1593997200,84.75,airhumidity
1594000800,85.7,airhumidity
1594004400,84.825,airhumidity
1594008000,85.775,airhumidity
1594011600,86.525,airhumidity
1594015200,83.875,airhumidity
1594018800,81.15,airhumidity
1594022400,78.35,airhumidity
1594026000,75.275,airhumidity
1594029600,70.475,airhumidity
1594033200,66.925,airhumidity
1594036800,62.3,airhumidity
1594040400,58.8333333333333,airhumidity
1594044000,57.5,airhumidity
1594047600,56.65,airhumidity
1594051200,54.75,airhumidity
1594054800,54.3,airhumidity
1594058400,54.9,airhumidity
1594062000,58.05,airhumidity
1594065600,63.8,airhumidity
1594069200,69,airhumidity
1594072800,72.375,airhumidity
1594076400,82.4333333333333,airhumidity
1594080000,94.4,airhumidity
1594083600,93.5,airhumidity
1594087200,86.3,airhumidity
1594090800,89.425,airhumidity
1594094400,86.25,airhumidity
1594098000,84.275,airhumidity
1594101600,82.825,airhumidity
1594105200,86.5,airhumidity
1594108800,82.975,airhumidity
1594112400,79.75,airhumidity
1594116000,81.1,airhumidity
1594119600,84.225,airhumidity
1594123200,82.075,airhumidity
1594126800,73.775,airhumidity
1594130400,69.45,airhumidity
1594134000,65.925,airhumidity
1594137600,63.475,airhumidity
1594141200,57.65,airhumidity
1594144800,55.475,airhumidity
1594148400,55.825,airhumidity
1594152000,63.05,airhumidity
1594155600,69.7,airhumidity
1594159200,73.55,airhumidity
1594162800,80.3333333333333,airhumidity
1594166400,93.4,airhumidity
1594170000,93.9,airhumidity
1594173600,94.1,airhumidity
1594177200,92.775,airhumidity
1594180800,93,airhumidity
1594184400,93.325,airhumidity
1594188000,91.525,airhumidity
1594191600,85.875,airhumidity
1594195200,79.175,airhumidity
1594198800,76.75,airhumidity
1594202400,75.375,airhumidity
1594206000,68,airhumidity
1594209600,60.425,airhumidity
1594213200,57.525,airhumidity
1594216800,56.275,airhumidity
1594220400,54.15,airhumidity
1594224000,53.125,airhumidity
1594227600,52.6,airhumidity
1594231200,51.35,airhumidity
1594234800,54.225,airhumidity
1594238400,62.2,airhumidity
1594242000,68.725,airhumidity
1594245600,71.675,airhumidity
1594249200,79.6333333333333,airhumidity
1594252800,92.15,airhumidity
1594256400,92.5,airhumidity
1594260000,93.05,airhumidity
1594263600,92.075,airhumidity
1594267200,92.525,airhumidity
1594270800,92.6,airhumidity
1594274400,90.725,airhumidity
1594278000,84.1,airhumidity
1594281600,79.75,airhumidity
1594285200,73.675,airhumidity
1594288800,70.375,airhumidity
1594292400,63.45,airhumidity
1594296000,58.075,airhumidity
1594299600,50.5,airhumidity
1594303200,52.7,airhumidity
1594306800,49.925,airhumidity
1594310400,49.025,airhumidity
1594314000,48.6,airhumidity
1594317600,52.675,airhumidity
1594321200,52.725,airhumidity
1594324800,61.35,airhumidity
1594328400,68.7,airhumidity
1594332000,69.775,airhumidity
1594335600,74.0333333333333,airhumidity
1594339200,85.85,airhumidity
1594342800,85.75,airhumidity
1594346400,85.55,airhumidity
1594350000,87.575,airhumidity
1594353600,88.875,airhumidity
1594357200,90.025,airhumidity
1594360800,87.375,airhumidity
1594364400,82.925,airhumidity
1594368000,78.025,airhumidity
1594371600,78,airhumidity
